usageKey,scientificName,canonicalName,authorship,rank,code,status,genericName,infragenericEpithet,specificEpithet,type,formattedName,matchType,confidence,domain,kingdom,phylum,subphylum,class,order,suborder,family,subfamily,tribe,subtribe,genus,subgenus,species,domainKey,kingdomKey,phylumKey,subphylumKey,classKey,orderKey,suborderKey,familyKey,subfamilyKey,tribeKey,subtribeKey,genusKey,subgenusKey,speciesKey,value,easin_scientificName,easin_kingdom,easin_EASINID,easin_checklistKey,is_alternative,subclass,infraclass,subterclass,superorder,infraorder,superfamily,subclassKey,infraclassKey,subterclassKey,superorderKey,infraorderKey,superfamilyKey,subkingdom,subkingdomKey,infraspecificEpithet,variety,varietyKey,acceptedUsageKey,acceptedScientificName,infraphylum,parvphylum,gigaclass,superclass,infraphylumKey,parvphylumKey,gigaclassKey,superclassKey,megaclass,megaclassKey,section_botany,section_botanyKey,note,subspecies,subspeciesKey,processingFlags,series_zoology,series_zoologyKey,infrakingdom,infrakingdomKey,section_zoology,subsection_zoology,section_zoologyKey,subsection_zoologyKey,unranked,realm,unrankedKey,realmKey,parvorder,parvorderKey,epifamily,epifamilyKey,supertribe,supertribeKey,nanorder,nanorderKey,form,formKey,easin_Name,easin_Authorship,easin_FirstIntroductionsInEU,easin_PresentInCountries,easin_Status,easin_HasImpact,easin_IsEUConcern,easin_EUConcernName,easin_IsOutermostConcern,easin_ConcernedOutermostRegions,easin_IsMSConcern,easin_ConcernedMS,easin_IsPartNative,easin_NativeRange,easin_IsHorizonScanning,easin_LastRevisionDate,easin_Phylum,easin_Class,easin_Order,easin_Family,easin_ImpactSources,easin_ImpactOnSectors,easin_CommonNames,easin_Synonyms,easin_CBD_Pathways
,,,,,,,,,,,,NONE,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,Colombian datura virus ,Viruses,R03889,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Colombian datura virus,,,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Incertae sedis,Incertae sedis,Incertae sedis,Potyviridae,,,,,
,,,,,,,,,,,,NONE,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,"Colopterus abdominalis Erichson, 1842",Animalia,R21469,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Colopterus abdominalis,"Erichson, 1842",,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Arthropoda,Insecta,,,,,,,
X8BJ,"Colossoma macropomum (Cuvier, 1816)",Colossoma macropomum,"(Cuvier, 1816)",SPECIES,ZOOLOGICAL,ACCEPTED,Colossoma,,macropomum,SCIENTIFIC,"<i>Colossoma</i> <i>macropomum</i> (Cuvier, 1816)",EXACT,100,Eukaryota,Animalia,Chordata,Vertebrata,Teleostei,Characiformes,,Serrasalmidae,Colossomatinae,,,Colossoma,,Colossoma macropomum,CS5HF,N,CH2,8V4V3,8V4VD,X2,,KVS3Q,V96DQ,,,KV54N,,X8BJ,FALSE,"Colossoma macropomum (Cuvier, 1816)",Animalia,R03892,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,,,,,,,,,,,,,,,,Gnathostomata,Osteichthyes,Actinopterygii,Actinopteri,8V4V5,8VVWB,8VR36,KTWM8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Colossoma macropomum,"(Cuvier, 1816)",,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Chordata,Actinopterygii,Characiformes,Characidae,,,,,
MRFGL,Colpomenia peregrina Sauv.,Colpomenia peregrina,Sauv.,SPECIES,BOTANICAL,ACCEPTED,Colpomenia,,peregrina,SCIENTIFIC,<i>Colpomenia</i> <i>peregrina</i> Sauv.,EXACT,100,Eukaryota,Chromista,Ochrophyta,,Phaeophyceae,Scytosiphonales,,Scytosiphonaceae,,,,Colpomenia,,Colpomenia peregrina,CS5HF,C,5H,,7NF4S,7NFFR,,7NKZD,,,,7NTCN,,MRFGL,FALSE,Colpomenia peregrina Sauv.,Chromista,R03893,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,,,,,,,,,Harosa,D3MRQ,,,,,,,,,,,,,,,,,,,,,,,,Heterokonta,D3MRV,,,,,,,,,,,,,,,,,,,Colpomenia peregrina,Sauv.,,,A,TRUE,FALSE,,TRUE,,TRUE,,FALSE,,FALSE,,Ochrophyta,Phaeophyceae,Scytosiphonales,Scytosiphonaceae,,,,,
XBFK,"Columba guinea Linnaeus, 1758",Columba guinea,"Linnaeus, 1758",SPECIES,ZOOLOGICAL,ACCEPTED,Columba,,guinea,SCIENTIFIC,"<i>Columba</i> <i>guinea</i> Linnaeus, 1758",EXACT,100,Eukaryota,Animalia,Chordata,Vertebrata,Aves,Columbiformes,,Columbidae,Columbinae,,,Columba,,Columba guinea,CS5HF,N,CH2,8V4V3,V2,Z8,,8GD,JCZ,,,3SMP,,XBFK,FALSE,"Columba guinea Linnaeus, 1758",Animalia,R03896,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,,,,,,,,,,,,,,,,Gnathostomata,Osteichthyes,,,8V4V5,8VVWB,,,Tetrapoda,9CK8W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Columba guinea,"Linnaeus, 1758",,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Chordata,Aves,Columbiformes,Columbidae,,,,,
XBFW,"Columba livia J. F. Gmelin, 1789",Columba livia,"J. F. Gmelin, 1789",SPECIES,ZOOLOGICAL,ACCEPTED,Columba,,livia,SCIENTIFIC,"<i>Columba</i> <i>livia</i> J. F. Gmelin, 1789",EXACT,100,Eukaryota,Animalia,Chordata,Vertebrata,Aves,Columbiformes,,Columbidae,Columbinae,,,Columba,,Columba livia,CS5HF,N,CH2,8V4V3,V2,Z8,,8GD,JCZ,,,3SMP,,XBFW,FALSE,"Columba livia Gmelin, 1789",Animalia,R03897,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,,,,,,,,,,,,,,,,Gnathostomata,Osteichthyes,,,8V4V5,8VVWB,,,Tetrapoda,9CK8W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Columba livia,"Gmelin, 1789",,,A,TRUE,FALSE,,TRUE,,FALSE,,TRUE,,FALSE,,Chordata,Aves,Columbiformes,Columbidae,,,,,
5ZQ9C,"Columba oenas Linnaeus, 1758",Columba oenas,"Linnaeus, 1758",SPECIES,ZOOLOGICAL,ACCEPTED,Columba,,oenas,SCIENTIFIC,"<i>Columba</i> <i>oenas</i> Linnaeus, 1758",EXACT,100,Eukaryota,Animalia,Chordata,Vertebrata,Aves,Columbiformes,,Columbidae,Columbinae,,,Columba,,Columba oenas,CS5HF,N,CH2,8V4V3,V2,Z8,,8GD,JCZ,,,3SMP,,5ZQ9C,FALSE,"Columba oenas Linnaeus, 1758",Animalia,R03899,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,,,,,,,,,,,,,,,,Gnathostomata,Osteichthyes,,,8V4V5,8VVWB,,,Tetrapoda,9CK8W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Columba oenas,"Linnaeus, 1758",,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Chordata,Aves,Columbiformes,Columbidae,,,,,
XBGG,"Columba palumbus Linnaeus, 1758",Columba palumbus,"Linnaeus, 1758",SPECIES,ZOOLOGICAL,ACCEPTED,Columba,,palumbus,SCIENTIFIC,"<i>Columba</i> <i>palumbus</i> Linnaeus, 1758",EXACT,100,Eukaryota,Animalia,Chordata,Vertebrata,Aves,Columbiformes,,Columbidae,Columbinae,,,Columba,,Columba palumbus,CS5HF,N,CH2,8V4V3,V2,Z8,,8GD,JCZ,,,3SMP,,XBGG,FALSE,"Columba palumbus Linnaeus, 1758",Animalia,R03900,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,,,,,,,,,,,,,,,,Gnathostomata,Osteichthyes,,,8V4V5,8VVWB,,,Tetrapoda,9CK8W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Columba palumbus,"Linnaeus, 1758",,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Chordata,Aves,Columbiformes,Columbidae,,,,,
5ZPZQ,"Columbina cruziana (Prévost, 1842)",Columbina cruziana,"(Prévost, 1842)",SPECIES,ZOOLOGICAL,ACCEPTED,Columbina,,cruziana,SCIENTIFIC,"<i>Columbina</i> <i>cruziana</i> (Prévost, 1842)",EXACT,100,Eukaryota,Animalia,Chordata,Vertebrata,Aves,Columbiformes,,Columbidae,Claravinae,,,Columbina,,Columbina cruziana,CS5HF,N,CH2,8V4V3,V2,Z8,,8GD,V9R3Z,,,3SN5,,5ZPZQ,FALSE,"Columbina cruziana (Prevost, 1842)",Animalia,R03901,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,,,,,,,,,,,,,,,,Gnathostomata,Osteichthyes,,,8V4V5,8VVWB,,,Tetrapoda,9CK8W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Columbina cruziana,"(Prevost, 1842)",,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Chordata,Aves,Columbiformes,Columbidae,,,,,
5ZPZY,"Columbina passerina (Linnaeus, 1758)",Columbina passerina,"(Linnaeus, 1758)",SPECIES,ZOOLOGICAL,ACCEPTED,Columbina,,passerina,SCIENTIFIC,"<i>Columbina</i> <i>passerina</i> (Linnaeus, 1758)",EXACT,100,Eukaryota,Animalia,Chordata,Vertebrata,Aves,Columbiformes,,Columbidae,Claravinae,,,Columbina,,Columbina passerina,CS5HF,N,CH2,8V4V3,V2,Z8,,8GD,V9R3Z,,,3SN5,,5ZPZY,FALSE,"Columbina passerina (Linnaeus, 1758)",Animalia,R03902,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,,,,,,,,,,,,,,,,Gnathostomata,Osteichthyes,,,8V4V5,8VVWB,,,Tetrapoda,9CK8W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Columbina passerina,"(Linnaeus, 1758)",,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Chordata,Aves,Columbiformes,Columbidae,,,,,
XD5N,Colutea arborescens L.,Colutea arborescens,L.,SPECIES,BOTANICAL,ACCEPTED,Colutea,,arborescens,SCIENTIFIC,<i>Colutea</i> <i>arborescens</i> L.,EXACT,100,Eukaryota,Plantae,Tracheophyta,,Magnoliopsida,Fabales,,Fabaceae,,,,Colutea,,Colutea arborescens,CS5HF,P,TP,,MG,383,,623QT,,,,9CKF4,,XD5N,FALSE,Colutea arborescens L.,Plantae,R03903,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,,,,,,,,,Pteridobiotina,CMQ8S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Colutea arborescens,L.,,,A,FALSE,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,,,,,
XD6X,Colutea orientalis Mill.,Colutea orientalis,Mill.,SPECIES,BOTANICAL,ACCEPTED,Colutea,,orientalis,SCIENTIFIC,<i>Colutea</i> <i>orientalis</i> Mill.,EXACT,100,Eukaryota,Plantae,Tracheophyta,,Magnoliopsida,Fabales,,Fabaceae,,,,Colutea,,Colutea orientalis,CS5HF,P,TP,,MG,383,,623QT,,,,9CKF4,,XD6X,FALSE,Colutea orientalis Mill.,Plantae,R03905,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,,,,,,,,,Pteridobiotina,CMQ8S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Colutea orientalis,Mill.,,,A,FALSE,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,,,,,
VLMPP,Combretum indicum (L.) DeFilipps,Combretum indicum,(L.) DeFilipps,SPECIES,BOTANICAL,SYNONYM,Combretum,,indicum,SCIENTIFIC,<i>Combretum</i> <i>indicum</i> (L.) DeFilipps,EXACT,100,Eukaryota,Plantae,Tracheophyta,,Magnoliopsida,Myrtales,,Combretaceae,Combretoideae,Combreteae,Combretinae,Combretum,,Combretum indicum,CS5HF,P,TP,,MG,3LY,,8GM,JD4,KV5KQ,KV5KR,3SRG,,9K27M,TRUE,Combretum indicum (L.) DeFilipps,Plantae,R18327,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,,,,,,,,,Pteridobiotina,CMQ8S,,,,9K27M,Combretum indicum (L.) De Filipps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Combretum indicum,(L.) DeFilipps,,,A,TRUE,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,,,,,
5ZSCN,Commelina benghalensis Forssk.,Commelina benghalensis,Forssk.,SPECIES,BOTANICAL,AMBIGUOUS_SYNONYM,Commelina,,benghalensis,SCIENTIFIC,<i>Commelina</i> <i>benghalensis</i> Forssk.,EXACT,100,Eukaryota,Plantae,Tracheophyta,,Liliopsida,Commelinales,,Commelinaceae,,,,Commelina,,Commelina africana,CS5HF,P,TP,,L2L,ZC,,8GR,,,,8VWFQ,,XFD3,TRUE,Commelina benghalensis Forssk.,Plantae,R03907,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,,,,,,,,,Pteridobiotina,CMQ8S,,,,5GKKT,Commelina africana subsp. africana,,,,,,,,,,,,,,Commelina africana africana,5GKKT,,,,,,,,,,,,,,,,,,,,,,,,Commelina benghalensis,Forssk.,,,A,TRUE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Tracheophyta,Magnoliopsida,Commelinales,Commelinaceae,,,,,
XFFX,Commelina coelestis Willd.,Commelina coelestis,Willd.,SPECIES,BOTANICAL,SYNONYM,Commelina,,coelestis,SCIENTIFIC,<i>Commelina</i> <i>coelestis</i> Willd.,EXACT,100,Eukaryota,Plantae,Tracheophyta,,Liliopsida,Commelinales,,Commelinaceae,,,,Commelina,,Commelina tuberosa,CS5HF,P,TP,,L2L,ZC,,8GR,,,,8VWFQ,,5ZSFR,TRUE,Commelina coelestis Willd.,Plantae,R03908,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,,,,,,,,,Pteridobiotina,CMQ8S,,,,5ZSFR,Commelina tuberosa L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Commelina coelestis,Willd.,,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Tracheophyta,Magnoliopsida,Commelinales,Commelinaceae,,,,,
XFG3,Commelina communis Engelm. ex Kunth,Commelina communis,Engelm. ex Kunth,SPECIES,BOTANICAL,AMBIGUOUS_SYNONYM,Commelina,,communis,SCIENTIFIC,<i>Commelina</i> <i>communis</i> Engelm. ex Kunth,EXACT,100,Eukaryota,Plantae,Tracheophyta,,Liliopsida,Commelinales,,Commelinaceae,,,,Commelina,,Commelina diffusa,CS5HF,P,TP,,L2L,ZC,,8GR,,,,8VWFQ,,XFH9,TRUE,Commelina communis Engelm. ex Kunth,Plantae,R03909,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,,,,,,,,,Pteridobiotina,CMQ8S,,,,5GKL2,Commelina diffusa subsp. diffusa,,,,,,,,,,,,,,Commelina diffusa diffusa,5GKL2,,,,,,,,,,,,,,,,,,,,,,,,Commelina communis,Engelm. ex Kunth,,,A,FALSE,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,,Tracheophyta,Magnoliopsida,Commelinales,Commelinaceae,,,,,
XFH9,Commelina diffusa Burm.f.,Commelina diffusa,Burm.f.,SPECIES,BOTANICAL,ACCEPTED,Commelina,,diffusa,SCIENTIFIC,<i>Commelina</i> <i>diffusa</i> Burm.f.,EXACT,100,Eukaryota,Plantae,Tracheophyta,,Liliopsida,Commelinales,,Commelinaceae,,,,Commelina,,Commelina diffusa,CS5HF,P,TP,,L2L,ZC,,8GR,,,,8VWFQ,,XFH9,FALSE,Commelina diffusa Burm.f.,Plantae,R03910,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,,,,,,,,,Pteridobiotina,CMQ8S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Commelina diffusa,Burm.f.,,,A,TRUE,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,Tracheophyta,Magnoliopsida,Commelinales,Commelinaceae,,,,,
XFJ4,Commelina erecta L.,Commelina erecta,L.,SPECIES,BOTANICAL,ACCEPTED,Commelina,,erecta,SCIENTIFIC,<i>Commelina</i> <i>erecta</i> L.,EXACT,100,Eukaryota,Plantae,Tracheophyta,,Liliopsida,Commelinales,,Commelinaceae,,,,Commelina,,Commelina erecta,CS5HF,P,TP,,L2L,ZC,,8GR,,,,8VWFQ,,XFJ4,FALSE,Commelina erecta L.,Plantae,R21470,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,,,,,,,,,Pteridobiotina,CMQ8S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Commelina erecta,L.,,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Tracheophyta,Liliopsida,,,,,,,
XFPY,Commelina paludosa Blume,Commelina paludosa,Blume,SPECIES,BOTANICAL,ACCEPTED,Commelina,,paludosa,SCIENTIFIC,<i>Commelina</i> <i>paludosa</i> Blume,EXACT,100,Eukaryota,Plantae,Tracheophyta,,Liliopsida,Commelinales,,Commelinaceae,,,,Commelina,,Commelina paludosa,CS5HF,P,TP,,L2L,ZC,,8GR,,,,8VWFQ,,XFPY,FALSE,Commelina paludosa Blume,Plantae,R03911,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,,,,,,,,,Pteridobiotina,CMQ8S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Commelina paludosa,Blume,,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Tracheophyta,Magnoliopsida,Commelinales,Commelinaceae,,,,,
5ZSFR,Commelina tuberosa L.,Commelina tuberosa,L.,SPECIES,BOTANICAL,ACCEPTED,Commelina,,tuberosa,SCIENTIFIC,<i>Commelina</i> <i>tuberosa</i> L.,EXACT,100,Eukaryota,Plantae,Tracheophyta,,Liliopsida,Commelinales,,Commelinaceae,,,,Commelina,,Commelina tuberosa,CS5HF,P,TP,,L2L,ZC,,8GR,,,,8VWFQ,,5ZSFR,FALSE,Commelina tuberosa L.,Plantae,R03912,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,,,,,,,,,Pteridobiotina,CMQ8S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Commelina tuberosa,L.,,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Tracheophyta,Magnoliopsida,Commelinales,Commelinaceae,,,,,
XGRQ,"Comperia merceti (Compere, 1938)",Comperia merceti,"(Compere, 1938)",SPECIES,ZOOLOGICAL,ACCEPTED,Comperia,,merceti,SCIENTIFIC,"<i>Comperia</i> <i>merceti</i> (Compere, 1938)",EXACT,100,Eukaryota,Animalia,Arthropoda,Hexapoda,Insecta,Hymenoptera,Apocrita,Encyrtidae,Encyrtinae,,,Comperia,,Comperia merceti,CS5HF,N,RT,L2655,H6,HYM,KZPW7,C9NFB,C9NHN,,,C9DQ7,,XGRQ,FALSE,"Comperia merceti (Compere, 1938)",Animalia,R03916,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,Terebrantes,Chalcidoidea,,,,,V7HJG,C98NQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Comperia merceti,"(Compere, 1938)",,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Arthropoda,Insecta,Hymenoptera,Encyrtidae,,,,,
XGRT,"Comperiella bifasciata Howard, 1906",Comperiella bifasciata,"Howard, 1906",SPECIES,ZOOLOGICAL,ACCEPTED,Comperiella,,bifasciata,SCIENTIFIC,"<i>Comperiella</i> <i>bifasciata</i> Howard, 1906",EXACT,100,Eukaryota,Animalia,Arthropoda,Hexapoda,Insecta,Hymenoptera,Apocrita,Encyrtidae,Encyrtinae,,,Comperiella,,Comperiella bifasciata,CS5HF,N,RT,L2655,H6,HYM,KZPW7,C9NFB,C9NHN,,,C9DQ8,,XGRT,FALSE,"Comperiella bifasciata Howard, 1906",Animalia,R03917,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,Terebrantes,Chalcidoidea,,,,,V7HJG,C98NQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Comperiella bifasciata,"Howard, 1906",,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Arthropoda,Insecta,Hymenoptera,Encyrtidae,,,,,
XGRW,"Comperiella lemniscata Compere & Annecke, 1961",Comperiella lemniscata,"Compere & Annecke, 1961",SPECIES,ZOOLOGICAL,ACCEPTED,Comperiella,,lemniscata,SCIENTIFIC,"<i>Comperiella</i> <i>lemniscata</i> Compere & Annecke, 1961",EXACT,100,Eukaryota,Animalia,Arthropoda,Hexapoda,Insecta,Hymenoptera,Apocrita,Encyrtidae,Encyrtinae,,,Comperiella,,Comperiella lemniscata,CS5HF,N,RT,L2655,H6,HYM,KZPW7,C9NFB,C9NHN,,,C9DQ8,,XGRW,FALSE,"Comperiella lemniscata Compere & Annecke, 1961",Animalia,R03918,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,Terebrantes,Chalcidoidea,,,,,V7HJG,C98NQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Comperiella lemniscata,"Compere & Annecke, 1961",,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Arthropoda,Insecta,Hymenoptera,Encyrtidae,,,,,
XJH2,Comptonia peregrina (L.) J.M.Coult.,Comptonia peregrina,(L.) J.M.Coult.,SPECIES,BOTANICAL,ACCEPTED,Comptonia,,peregrina,SCIENTIFIC,<i>Comptonia</i> <i>peregrina</i> (L.) J.M.Coult.,EXACT,100,Eukaryota,Plantae,Tracheophyta,,Magnoliopsida,Fagales,,Myricaceae,,Myriceae,,Comptonia,,Comptonia peregrina,CS5HF,P,TP,,MG,384,,D3J,,KVLV3,,3SXQ,,XJH2,FALSE,Comptonia peregrina (L.) Coult.,Plantae,R03921,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,,,,,,,,,Pteridobiotina,CMQ8S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Comptonia peregrina,(L.) Coult.,,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Tracheophyta,Magnoliopsida,Myricales,Myricaceae,,,,,
XJL4,"Comstockiella sabalis (Comstock, 1883)",Comstockiella sabalis,"(Comstock, 1883)",SPECIES,ZOOLOGICAL,ACCEPTED,Comstockiella,,sabalis,SCIENTIFIC,"<i>Comstockiella</i> <i>sabalis</i> (Comstock, 1883)",EXACT,100,Eukaryota,Animalia,Arthropoda,Hexapoda,Insecta,Hemiptera,Sternorrhyncha,Diaspididae,,,,Comstockiella,,Comstockiella sabalis,CS5HF,N,RT,L2655,H6,BXVWV,BXWD4,96X,,,,3SXT,,XJL4,FALSE,"Comstockiella sabalis (Comstock, 1883)",Animalia,R03922,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,Coccidomorpha,,,,,,C2KG4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Comstockiella sabalis,"(Comstock, 1883)",,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Arthropoda,Insecta,Hemiptera,Diaspididae,,,,,
XKGG,"Conchophthirus acuminatus (Claparède & Lachmann, 1858) ?, ?",Conchophthirus acuminatus,"(Claparède & Lachmann, 1858) ?, ?",SPECIES,BOTANICAL,ACCEPTED,Conchophthirus,,acuminatus,SCIENTIFIC,"<i>Conchophthirus</i> <i>acuminatus</i> (Claparède & Lachmann, 1858) ?, ?",EXACT,100,Eukaryota,Chromista,Ciliophora,Postciliodesmatophora,Heterotrichea,Heterotrichida,,Conchophthiridae,,,,Conchophthirus,,Conchophthirus acuminatus,CS5HF,C,3H,S2V6V,6224T,623B6,,8GY,,,,3SZZ,,XKGG,FALSE,Conchophthirus acuminatus ,Chromista,R03925,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,,,,,,,,,Harosa,D3MRQ,,,,,,,,,,,,,,,,,,,,,,,,Alveolata,LL9PN,,,,,,,,,,,,,,,,,,,Conchophthirus acuminatus,,,,A,FALSE,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,,Ciliophora,Ciliatea,Incertae sedis,Incertae sedis,,,,,
8HZK6,"Coniatus tamarisci (Fabricius, J.C., 1787)",Coniatus tamarisci,"(Fabricius, J.C., 1787)",SPECIES,ZOOLOGICAL,ACCEPTED,Coniatus,,tamarisci,SCIENTIFIC,"<i>Coniatus</i> <i>tamarisci</i> (Fabricius, J.C., 1787)",EXACT,100,Eukaryota,Animalia,Arthropoda,Hexapoda,Insecta,Coleoptera,Polyphaga,Curculionidae,,,,Coniatus,,Coniatus tamarisci,CS5HF,N,RT,L2655,H6,C2L,DDHNW,8HBQ5,,,,8HGN7,,8HZK6,FALSE,"Coniatus tamarisci (Fabricius, 1787)",Animalia,R16989,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,,Curculionoidea,,,,,,KV7G2,,,,,,,,,,,,,,,,,,,,,,,,Cucujiformia,KZYT4,,,,,,,,,,,,,,,,,,,,,Coniatus tamarisci,"(Fabricius, 1787)",,,A,FALSE,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,,Arthropoda,Insecta,Coleoptera,Curculionidae,,,,,
5ZTKM,"Conicera (Tritoconicera) tibialis Schmitz, 1925",Conicera tibialis,"Schmitz, 1925",SPECIES,ZOOLOGICAL,ACCEPTED,Conicera,Tritoconicera,tibialis,SCIENTIFIC,"<i>Conicera</i> (<i>Tritoconicera</i>) <i>tibialis</i> Schmitz, 1925",EXACT,100,Eukaryota,Animalia,Arthropoda,Hexapoda,Insecta,Diptera,,Phoridae,Conicerinae,,,Conicera,Tritoconicera,Conicera tibialis,CS5HF,N,RT,L2655,H6,D2P,,BXWQH,89NX9,,,BXZF6,BYXQ4,5ZTKM,FALSE,"Conicera tibialis Schmitz, 1925",Animalia,R03928,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 synonym homonyms,,,,,,,,,,,,,,,,,,,,,,,,,,Conicera tibialis,"Schmitz, 1925",,,A,FALSE,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,,Arthropoda,Insecta,Diptera,Phoridae,,,,,
